filename, button, field, heading, iframe, image, label, link, text
theknot_com_png.rf.409uM9octh6x3hlik7vg.jpg, 1, 0, 1, 0, 1, 0, 1, 1
l_facebook_com_png.rf.40ffac060d5e43d8dce67869393b6504.jpg, 1, 1, 1, 0, 1, 1, 1, 1
rt_com_png.rf.413145597ae5529ee522641c6133041b.jpg, 1, 1, 1, 0, 1, 0, 1, 1
whatismyip_com_png.rf.4184f1ab2f2628dff941e8cc601e3360.jpg, 1, 0, 1, 1, 1, 0, 1, 1
livestrong_com_png.rf.41aaa055058e89b0f1e2a42b64384665.jpg, 0, 1, 1, 0, 1, 0, 1, 1
apps_apple_com_png.rf.41fd3b856ebde1afcccbd2054d568017.jpg, 1, 0, 1, 0, 1, 0, 1, 1
houzz_com_png.rf.429020faf9cb661c5684559c37f1ef58.jpg, 1, 1, 1, 1, 1, 0, 1, 1
box_com_png.rf.433843fd911ef1bf0377c92c1b20997b.jpg, 1, 1, 1, 0, 1, 0, 1, 1
about_me_png.rf.4350bd41fa0eb32033d55e857444df7b.jpg, 1, 0, 1, 0, 1, 0, 1, 1
fonts_google_com_png.rf.438a8108b438b915a3090ae785e62035.jpg, 1, 1, 1, 0, 1, 0, 1, 1
experian_com_png.rf.43aafb9abe61ab5a2566de0cc3d6ca1f.jpg, 1, 0, 1, 0, 1, 0, 1, 1
wttc_org_png.rf.43e9a22ff2c6a68c140cf07311c1972f.jpg, 1, 0, 1, 0, 1, 0, 0, 1
hootsuite_com_png.rf.43faee33b310e45993cfcc51ad48b975.jpg, 1, 0, 1, 0, 1, 0, 1, 1
mewe_com_png.rf.4442d2128cfcaca0b258e25538bcad44.jpg, 1, 1, 1, 0, 1, 1, 1, 1
educationboardresults_gov_bd_png.rf.447b248f9b5215d9d1394e1d620826ba.jpg, 0, 1, 1, 0, 1, 0, 1, 1
hbr_org_png.rf.44EBz7MkckSHoY4vhPTn.jpg, 1, 0, 1, 1, 1, 0, 1, 1
chess_com_png.rf.44c172e6ec2a5594ec3af7ccddbc1be0.jpg, 1, 0, 1, 0, 1, 0, 1, 1
prnt_sc_png.rf.44cff8cbb79fbc50220b980bec870a52.jpg, 1, 0, 1, 1, 1, 0, 1, 1
thinkwithgoogle_com_png.rf.44d1422251893401d776babec346f42b.jpg, 1, 1, 1, 0, 1, 0, 1, 1
wsj_com_png.rf.44d22335579d163693ffd5e934da62c4.jpg, 1, 0, 1, 1, 1, 0, 1, 1
billboard_com_png.rf.44d2b9c12d6c6dc024907cc1174371f9.jpg, 1, 0, 1, 1, 1, 0, 1, 1
elsevier_com_png.rf.44ecef5d28ddb3122ec5670d186f00aa.jpg, 1, 0, 1, 0, 1, 0, 0, 1
wish_com_png.rf.4564da78a3f111119d5a08c3532fb708.jpg, 1, 1, 0, 0, 1, 0, 1, 1
venturebeat_com_png.rf.457a3cad60d28f45dd9d5edfb22e56b3.jpg, 1, 1, 1, 1, 1, 0, 1, 1
link_springer_com_png.rf.45a61bc7eae317731e6cc4988c423695.jpg, 1, 1, 1, 0, 1, 0, 1, 1
time_com_png.rf.46f359cc9fcb68b89cffe302f6a1089e.jpg, 1, 0, 1, 0, 1, 0, 0, 1
coinbase_com_png.rf.475f48c424a1199e6abf83c29f200e1e.jpg, 1, 1, 1, 0, 1, 1, 0, 1
source_android_com_png.rf.476b0c2f76e82db9f422d5cf05401265.jpg, 1, 1, 1, 0, 1, 0, 1, 1
jetsetter_com_png.rf.47ae86abbc3fe9633fe112eef183d64d.jpg, 1, 1, 0, 1, 1, 0, 1, 1
berkeley_edu_png.rf.47eb8d33c7e52ac9eaef7d1a7c1d435a.jpg, 1, 1, 1, 0, 0, 0, 1, 1
fastcompany_com_png.rf.4825bf529101d4ff2dfca5263ab4b478.jpg, 1, 0, 1, 0, 1, 0, 1, 1
unicef_org_png.rf.4848ddc9a901309acc2c428b814d71e9.jpg, 1, 0, 1, 0, 1, 1, 1, 1
istockphoto_com_png.rf.48ac99b5034f9a406e799b98d8b7d020.jpg, 1, 1, 1, 0, 1, 0, 1, 1
huffingtonpost_co_uk_png.rf.48b08d1283112eda4918a065fb00a029.jpg, 1, 0, 1, 0, 1, 0, 1, 1
hotmail_com_png.rf.48b27df47b3d390eac8f57bc264e13a7.jpg, 1, 0, 1, 0, 0, 0, 0, 1
ucl_ac_uk_png.rf.48c41b2d3394ecc71b35eaf061ab7e3e.jpg, 1, 1, 1, 0, 1, 0, 1, 1
ib_adnxs_com_png.rf.49559b1558f1a114158c16946ac700ef.jpg, 1, 0, 1, 0, 1, 0, 1, 1
bhf_org_uk_png.rf.493366835b7519f9ca3e645eb3d2c2fc.jpg, 1, 0, 1, 0, 1, 0, 1, 1
intel_com_png.rf.496cbd23563c68323edb346a1030df06.jpg, 1, 0, 1, 0, 1, 0, 1, 1
business_com_png.rf.49C0kuX57SX4dJYo9HqF.jpg, 1, 0, 1, 0, 1, 0, 1, 1
cafepress_com_png.rf.49c4509094c5402d491cbff9b361eb55.jpg, 1, 1, 0, 0, 1, 0, 1, 1
dailymotion_com_png.rf.4A994ex3YfvKmg2XsDHa.jpg, 1, 0, 1, 0, 1, 0, 1, 1
marketplace_visualstudio_com_png.rf.4DA3amBKrLnGHXPq9IBO.jpg, 1, 1, 1, 0, 1, 0, 1, 1
tesla_com_png.rf.4Jw1TSDyuDOowLUpa071.jpg, 1, 0, 1, 0, 1, 0, 0, 0
csrc_nist_gov_png.rf.4RIddyX4iqp9TJ0jWupv.jpg, 1, 1, 1, 0, 1, 0, 1, 1
i_imgur_com_png.rf.4Rdj5ruEQsIJnoUNYKtJ.jpg, 1, 1, 0, 0, 1, 0, 1, 1
skillshare_com_png.rf.4S29on8QZSdfaFild07w.jpg, 1, 0, 1, 0, 1, 0, 1, 1
neilpatel_com_png.rf.4a1d39431014be07e7ec82e195361f98.jpg, 1, 1, 1, 0, 1, 0, 0, 1
support_twitter_com_png.rf.4b7093d61a6dec95b6f6d9bdc6f2839d.jpg, 1, 1, 1, 0, 1, 0, 1, 1
aclu_org_png.rf.4b3b1951a1920642f16af3819413d496.jpg, 1, 0, 0, 1, 1, 0, 0, 1
flaticon_com_png.rf.4be6cddc145bd8f5cef274f4780df141.jpg, 1, 1, 1, 0, 1, 0, 1, 1
de-de_facebook_com_png.rf.4c547ca2596fb42ac8a73b941a1d4067.jpg, 1, 1, 1, 0, 1, 1, 1, 1
nzherald_co_nz_png.rf.4caee71a94a9ce5375bcaea464461019.jpg, 1, 1, 1, 1, 1, 0, 1, 1
urbandictionary_com_png.rf.4c8cf27ad4fcd45f98698dc2aa770608.jpg, 1, 1, 0, 0, 1, 0, 1, 1
affiliate-program_amazon_com_png.rf.4e0aa4ca9552d50d4bf8ae4245d0dc47.jpg, 1, 0, 1, 0, 1, 0, 1, 1
change_org_png.rf.4e895c69404ba97549440fa7aae97f78.jpg, 1, 0, 1, 0, 1, 0, 1, 1
archive_org_png.rf.4ec10709a9fa4fd613ba26cca033ac28.jpg, 1, 1, 1, 0, 1, 0, 1, 1
telegraph_co_uk_png.rf.4ec650e2322c8089f8e52e988d6ed0db.jpg, 1, 0, 1, 1, 1, 0, 1, 1
justgiving_com_png.rf.4f580765c189df4184e7c93e02a62639.jpg, 1, 0, 1, 0, 1, 0, 1, 1
reurl_cc_png.rf.4fce30b49558f410a76c4323e3996482.jpg, 1, 1, 1, 1, 0, 1, 0, 1
ziprecruiter_com_png.rf.4jXK7l4IEPQ5wqqyRg5V.jpg, 1, 1, 1, 0, 1, 0, 1, 1
docker_com_png.rf.4qGIwn8OFM6fLGdDZY7Q.jpg, 1, 0, 1, 0, 1, 0, 1, 1
inc_com_png.rf.4rcbcvRuekANiSH9H6dg.jpg, 1, 0, 1, 0, 1, 0, 1, 1
sitepoint_com_png.rf.4s042woqBOwP50nQExek.jpg, 1, 1, 1, 1, 1, 0, 0, 1
ietf_org_png.rf.4sgKx5Llb3M3ZIqYRpJe.jpg, 1, 0, 1, 0, 1, 0, 1, 1
dribbble_com_png.rf.4t7KSzbZEyIlyrQ2PZik.jpg, 1, 0, 1, 0, 1, 0, 1, 1
drupal_org_png.rf.4vEExnujwhjaJuTtJSm5.jpg, 0, 0, 1, 1, 1, 0, 1, 1
es_wikipedia_org_png.rf.4wMbFbOYnOD3IsHb9ZTO.jpg, 1, 1, 1, 0, 1, 0, 1, 1
zeit_de_png.rf.4yVbL7dFar6coa8VGAcj.jpg, 1, 0, 1, 1, 0, 0, 1, 1
blender_org_png.rf.50996a628b3d166b238a28221bf63a95.jpg, 1, 0, 0, 0, 1, 0, 1, 1
calameo_com_png.rf.510fc956c3008b084f80836e0d7a3516.jpg, 1, 1, 1, 0, 1, 0, 1, 1
paypal_me_png.rf.51121f29dc69ff6318b3bf95223f1459.jpg, 1, 0, 1, 0, 1, 0, 1, 1
icloud_com_png.rf.513612cac20fb5e028b9a049c8fc1d13.jpg, 1, 0, 0, 1, 1, 0, 1, 1
etsy_com_png.rf.514958691bf494cb4773422e62d6ea41.jpg, 1, 1, 1, 0, 0, 0, 0, 1
news_harvard_edu_png.rf.4xqZIkRjIi6k2ijBc8O7.jpg, 1, 0, 1, 0, 1, 0, 1, 1
pusher_com_png.rf.522567740ac6ae00bf17ff64639fc5a9.jpg, 1, 0, 1, 0, 1, 0, 1, 1
gdpr-info_eu_png.rf.52b01b85bbbdb85b7f7ef24fa6e9b572.jpg, 1, 1, 1, 0, 1, 0, 1, 1
justgiving_com_png.rf.Tc1HnNk09EpGHAz3ltDI.jpg, 1, 0, 1, 0, 1, 0, 1, 1
aweber_com_png.rf.Tq3rLUMAoEjIsQ1LCNRi.jpg, 1, 0, 1, 1, 1, 0, 0, 0
deezer_com_png.rf.U4qMmWhajj4TxAVRnTRF.jpg, 1, 0, 1, 0, 1, 0, 1, 1
draugiem_lv_png.rf.U6tVq8gefjMZUG4bdbQl.jpg, 1, 1, 0, 0, 1, 0, 1, 1
teespring_com_png.rf.UAMeJSgSkD9jSx2pRCTj.jpg, 1, 0, 1, 0, 1, 0, 1, 1
fedoraproject_org_png.rf.U7NARWVsA4buZ9qtW4ya.jpg, 1, 0, 1, 0, 1, 0, 1, 1
hackaday_com_png.rf.UEE4MWqCwPV4Axt1UNI7.jpg, 1, 0, 1, 1, 1, 1, 1, 1
web_stanford_edu_png.rf.UGwQhbhVcOFPakSXztIs.jpg, 1, 0, 0, 0, 0, 0, 0, 1
bmj_com_png.rf.UOXiJbOfucHTTptTy12E.jpg, 1, 0, 1, 1, 1, 0, 1, 1
cdnjs_cloudflare_com_png.rf.UXMJPqgF0C3wrouMsF9M.jpg, 1, 1, 0, 0, 1, 0, 1, 1
elsevier_com_png.rf.UdlwjR4qps54f7WnkJTV.jpg, 1, 0, 1, 0, 1, 0, 0, 1
access_redhat_com_png.rf.Ugv2zDQYyFD7o2XCFT1x.jpg, 1, 1, 1, 0, 1, 1, 1, 1
cafepress_com_png.rf.VAnb0gmjXH3Wmciq9nWf.jpg, 1, 1, 0, 0, 1, 0, 1, 1
zen_yandex_ru_png.rf.UclkrxqBOvBczz8P4r0w.jpg, 1, 0, 1, 0, 1, 0, 0, 1
hp_com_png.rf.VUnbFAeeU1RffEkoUqW5.jpg, 1, 0, 1, 0, 1, 0, 1, 1
producthunt_com_png.rf.VJ6gG2RfDvJKUwYIy2tI.jpg, 1, 1, 1, 0, 1, 0, 1, 1
good_is_png.rf.UfOLipnlYqhJ2tmo7K12.jpg, 1, 0, 1, 0, 1, 0, 1, 1
support_mozilla_org_png.rf.ViBBbEMDpsU0zeDynaf8.jpg, 1, 1, 1, 0, 1, 0, 1, 1
lynda_com_png.rf.V7uBdL64kGGtPcwHgGOJ.jpg, 1, 1, 1, 0, 1, 0, 1, 1
collegehumor_com_png.rf.VoFZg9jIJeZlBBvoNU0M.jpg, 1, 1, 1, 0, 1, 0, 1, 1
theculturetrip_com_png.rf.VBDdCooT4IheXOEiSHUd.jpg, 1, 1, 1, 0, 1, 0, 1, 1
discord_gg_png.rf.VmzPVqtSc9BMew6ur9qe.jpg, 1, 0, 1, 0, 1, 0, 0, 1
helpx_adobe_com_png.rf.VymJS9eobexLKT89rJTv.jpg, 1, 1, 1, 0, 1, 0, 1, 1
economist_com_png.rf.Vn18x9xojxL7w7EJdHgC.jpg, 1, 0, 1, 1, 1, 0, 1, 1
hub_docker_com_png.rf.W1I9lCPZzbEz7IZu8Bq7.jpg, 1, 1, 0, 1, 1, 0, 1, 1
promods_net_png.rf.W7R9zipjdYaCqfpTOY42.jpg, 1, 0, 1, 0, 1, 0, 1, 1
channel9_msdn_com_png.rf.W36tad5tFEkiP5MkW8Dl.jpg, 1, 1, 1, 0, 1, 0, 1, 1
blog_livedoor_jp_png.rf.WHrSkCVm4uyF3dspgeQD.jpg, 1, 0, 1, 0, 1, 0, 1, 1
etherscan_io_png.rf.WIpWDaZzPxAhQWvhvWRz.jpg, 1, 1, 1, 1, 1, 0, 1, 1
neilpatel_com_png.rf.WMZ6fsLDztmgKVNwi5Yn.jpg, 1, 1, 1, 0, 1, 0, 0, 1
spectrum_ieee_org_png.rf.WMHc0rhnsbRUCU8r9tHa.jpg, 1, 0, 0, 1, 0, 0, 1, 1
newegg_com_png.rf.WTkhtgNulQb6HbKkPrCi.jpg, 0, 0, 1, 1, 1, 0, 1, 1
addthis_com_png.rf.WXXffhnH9EjnQdHcLB3F.jpg, 1, 0, 1, 0, 1, 0, 0, 1
autodesk_com_png.rf.WlmG8MpfV1FFv10GwonN.jpg, 1, 0, 1, 1, 1, 0, 0, 1
seroundtable_com_png.rf.Wn8Sb93UfiuiAHMhjLwQ.jpg, 1, 1, 1, 1, 1, 0, 1, 1
webmd_com_png.rf.WnXlJWb2lruIf3fQFdYW.jpg, 0, 0, 1, 0, 1, 0, 1, 1
chat_whatsapp_com_png.rf.WtasGM5eOHNKVbezBW3l.jpg, 1, 0, 1, 0, 1, 0, 1, 1
nsf_gov_png.rf.Wz2T0psHSczISP80hMIR.jpg, 1, 1, 1, 0, 1, 0, 1, 1
breitbart_com_png.rf.X8z3oYi6tKwqP7u3xLDl.jpg, 1, 0, 1, 1, 1, 0, 1, 1
nanowrimo_org_png.rf.X9j4EKrKDnzGxdfyO02M.jpg, 1, 0, 1, 0, 1, 0, 1, 1
avg_com_png.rf.XMeI7aI7G2PDMfJneXpk.jpg, 1, 0, 1, 0, 1, 0, 1, 1
research_googleblog_com_png.rf.XQz6llCxtZZuBBhH4YC1.jpg, 1, 1, 1, 0, 1, 0, 1, 1
fiverr_com_png.rf.XYV234Vo6YKaA1SwarQC.jpg, 0, 0, 1, 1, 1, 0, 0, 1
pcworld_com_png.rf.XZk7uWi6lbnJAnRal72Y.jpg, 1, 1, 1, 0, 1, 0, 1, 1
blogs_wsj_com_png.rf.XlYtkxWEHS6mMJ7k2idh.jpg, 1, 0, 1, 1, 1, 0, 1, 1
ai_google_png.rf.XsFdoBrUeFgasJtvilOv.jpg, 1, 0, 0, 0, 1, 0, 0, 1
ebay_de_png.rf.Xn8d052YN5wTxmVmAnWz.jpg, 1, 1, 1, 0, 1, 0, 1, 1
eepurl_com_png.rf.XyRs0BEaXxOGijFnUh2R.jpg, 0, 0, 1, 0, 1, 0, 1, 1
livestream_com_png.rf.Y1wKhmXBpVZvOfRyRUve.jpg, 1, 0, 1, 0, 1, 0, 1, 1
atom_io_png.rf.YBcT52ELgYTKnffi38PN.jpg, 1, 0, 0, 0, 1, 0, 0, 1
simonandschuster_com_png.rf.Y7e1IbjLImMxfbVHY2iw.jpg, 1, 0, 1, 0, 1, 0, 1, 1
cbsnews_com_png.rf.YKxv1iIyAYdPj9UdYbIi.jpg, 1, 0, 1, 1, 1, 0, 0, 1
ask_fm_png.rf.Y2ANYRQIbzRRZNccepz2.jpg, 1, 0, 0, 0, 1, 0, 0, 1
marketwatch_com_png.rf.YLNgiIi6cEhyWxwAoMWS.jpg, 1, 1, 1, 1, 1, 1, 1, 1
aboutcookies_org_png.rf.YQVjtFrfL1bacsRCLsKq.jpg, 1, 0, 1, 0, 1, 0, 1, 1
freecodecamp_org_png.rf.YYKNAOfH7ymDHkB5Hbab.jpg, 1, 1, 1, 0, 1, 0, 0, 0
peatix_com_png.rf.YaTY562yjPmApdCBE7zh.jpg, 1, 1, 1, 0, 1, 0, 0, 1
cell_com_png.rf.YfF00dH4MQu8z5NcRSgP.jpg, 1, 0, 1, 1, 1, 0, 1, 1
wattpad_com_png.rf.YoJfRbqO0Y8Sev4phbFc.jpg, 1, 1, 1, 0, 1, 0, 0, 1
news_mit_edu_png.rf.YvprlAzAjWFma8HD6RL0.jpg, 1, 1, 1, 0, 1, 0, 1, 1
nature_com_png.rf.Z07A0fQB9g0XYpIjIxuc.jpg, 1, 0, 1, 1, 1, 0, 1, 1
wish_com_png.rf.Z1qF8gHCedEWUFWggrRa.jpg, 1, 1, 0, 0, 1, 0, 1, 1
dummies_com_png.rf.ZIhEiWK1X5PmzJ9Cuek7.jpg, 1, 1, 1, 0, 1, 0, 0, 1
ohchr_org_png.rf.Z85mHS85GYXCLat9H7o8.jpg, 1, 1, 0, 1, 1, 0, 1, 1
irs_gov_png.rf.ZIlL4T40r8RRaOh6pZGs.jpg, 1, 1, 1, 0, 1, 0, 1, 1
smithsonianmag_com_png.rf.ZNvNIBVdsOmW1hsvmfqd.jpg, 1, 1, 1, 1, 1, 0, 1, 1
theconversation_com_png.rf.ZQRXsGc99OBqEsCQOtHM.jpg, 1, 1, 1, 0, 1, 0, 1, 1
openoffice_org_png.rf.ZTS48uW2DzFtEcDNy3SR.jpg, 1, 1, 1, 0, 1, 0, 1, 1
sxsw_com_png.rf.ZYGnuAtFtOtekQgko3gO.jpg, 1, 0, 1, 0, 1, 0, 1, 1
lefigaro_fr_png.rf.ZcKHE1gGQ6IR8uR2BN4X.jpg, 1, 0, 1, 0, 1, 0, 1, 1
paypal_com_png.rf.ZhF1V4hvl94tVppemKL3.jpg, 1, 0, 1, 0, 1, 0, 1, 0
lego_com_png.rf.Zr5Nv8y75T9Mn5ZGvr76.jpg, 1, 1, 1, 0, 1, 0, 1, 1
uscis_gov_png.rf.ZsCPaktzc9yms9DtdcD4.jpg, 1, 1, 0, 0, 1, 0, 1, 1
wikiwand_com_png.rf.a09dc2901132455a5a076ad946fa2ade.jpg, 1, 0, 1, 0, 1, 0, 0, 1
clickondetroit_com_png.rf.a0f97ece8bde74a0b78d8bb5822d67b4.jpg, 1, 0, 1, 1, 1, 0, 1, 1
bluehost_com_png.rf.a023ad6e273617873e04e81d59a07247.jpg, 1, 0, 1, 0, 1, 0, 1, 1
fineartamerica_com_png.rf.a0fa4ba4f678e08ad81905d86d86e8a3.jpg, 1, 1, 1, 0, 1, 0, 1, 1
uber_com_png.rf.a10968903808f201bee9ebdfe9f8ec69.jpg, 1, 0, 1, 0, 1, 0, 1, 1
lifehacker_com_png.rf.a1251bf2aaee9fb0583b500c401f91ff.jpg, 1, 0, 1, 0, 1, 0, 1, 1
breitbart_com_png.rf.a17db98863ee98265499cfa68eb1069e.jpg, 1, 0, 1, 1, 1, 0, 1, 1
yahoo_com_png.rf.a19d897f265bee93cf5d922de8b1eac5.jpg, 1, 1, 1, 0, 1, 0, 1, 1
7-zip_org_png.rf.a1e68d22bb88d429ee318e8c85c917f9.jpg, 0, 0, 1, 0, 1, 0, 1, 1
elitedaily_com_png.rf.a1ef3c40aaf23c99a1d161c96186d204.jpg, 1, 0, 1, 0, 1, 0, 0, 1
hackerone_com_png.rf.a364c750d8aef2549ddfc826252cc96d.jpg, 1, 0, 1, 0, 1, 0, 1, 1
boredpanda_com_png.rf.a2a9031d8017257c935ea76a04db5aed.jpg, 1, 0, 1, 1, 1, 0, 0, 1
ibb_co_png.rf.a43c499e107cd37e2f3b073bc24d8e8a.jpg, 1, 0, 1, 1, 1, 0, 0, 1
travel_state_gov_png.rf.a4451edcac05aa865829c9c3238a481a.jpg, 1, 1, 1, 0, 1, 0, 1, 1
pt_wikipedia_org_png.rf.a50af45eb22466772e4c09de8975585b.jpg, 1, 1, 1, 0, 1, 0, 1, 1
booking_com_png.rf.a51bf5ac61f620526656f630be521a50.jpg, 1, 1, 1, 0, 1, 1, 1, 1
cloudflare_com_png.rf.a58dbd4298e68aed5029bdd94b0e8125.jpg, 1, 0, 1, 0, 1, 0, 1, 1
alternativeto_net_png.rf.a73a74a190174f7d3af5fda1819d94b7.jpg, 1, 1, 1, 1, 1, 0, 1, 1
surveymonkey_com_png.rf.a5bbf15f247f9e5d5138d55ca5b6dbe7.jpg, 1, 0, 1, 1, 1, 0, 0, 1
fcc_gov_png.rf.a6876d639919601d5c37d015743c80b4.jpg, 1, 1, 1, 0, 1, 0, 1, 1
simple_wikipedia_org_png.rf.a7a69804f6650a383b814c0e3294e8fd.jpg, 1, 1, 1, 0, 1, 0, 1, 1
cia_gov_png.rf.a7d704694f34402a5bfe6d661d9aa8e3.jpg, 1, 1, 1, 1, 1, 0, 1, 1
politico_com_png.rf.a853b334b7054b6c55a5f8e2360e1097.jpg, 1, 0, 1, 1, 1, 0, 1, 1
foursquare_com_png.rf.a8c3af87961d6b1b7cf75309406148ed.jpg, 0, 0, 1, 1, 0, 0, 1, 1
upwork_com_png.rf.a8fdb0a37a81c4ff52eeff6a7e8c104d.jpg, 0, 0, 1, 1, 0, 0, 1, 1
zen_yandex_ru_png.rf.a9044180dbe17f40ca43c8968417a8db.jpg, 1, 0, 1, 0, 1, 0, 0, 1
geocaching_com_png.rf.a9437044eeec669bdbfce635d2aba389.jpg, 1, 0, 1, 0, 1, 0, 1, 1
forum_xda-developers_com_png.rf.a99HQckuaeBW7EcPHWlI.jpg, 1, 1, 1, 1, 1, 0, 1, 1
sumo_com_png.rf.aAiSNUqgq4jEgY3MGfiN.jpg, 1, 1, 1, 0, 1, 0, 1, 1
threejs_org_png.rf.aa3faa23b6c26f03d6809c0013580821.jpg, 1, 0, 1, 0, 1, 0, 1, 0
redbubble_com_png.rf.aa1107a3a9ec49674ea9613e9d0d43db.jpg, 1, 1, 1, 0, 1, 0, 0, 1
weibo_com_png.rf.aa49c5420c87b024dc597ba9da4fe322.jpg, 1, 1, 1, 1, 1, 0, 1, 1
nbc_com_png.rf.aa5192301441d317912c9765f008935f.jpg, 1, 0, 1, 0, 1, 0, 0, 1
indiegogo_com_png.rf.aab9e84fad06985f5d7e777ca2d33e19.jpg, 1, 0, 0, 0, 1, 0, 1, 1
aboutcookies_org_png.rf.ab7e99e5cb98f703ffd75bff6ef4f154.jpg, 1, 0, 1, 0, 1, 0, 1, 1
twitter_com_png.rf.ab852c9f73caa7d3591c426262b02679.jpg, 1, 1, 0, 0, 1, 0, 0, 1
soundcloud_com_png.rf.ac2f0cf38154ebc19f9cead70f2cb939.jpg, 1, 1, 1, 0, 1, 0, 1, 1
snopes_com_png.rf.ac5428f6b6880d7d1173ef94cffb0b47.jpg, 1, 1, 1, 0, 1, 0, 1, 1
code_visualstudio_com_png.rf.acafe1281e971715528383858c63b8db.jpg, 1, 0, 1, 0, 1, 0, 1, 1
news_harvard_edu_png.rf.ad429a041363f9b40d66012de6d550e2.jpg, 1, 0, 1, 0, 1, 0, 1, 1
ctt_ac_png.rf.adKJeARPbrPDEFpVvapl.jpg, 1, 0, 1, 1, 1, 0, 0, 1
wow_link_png.rf.adb4256da71bebd5591cf8023f4d7b64.jpg, 1, 1, 1, 0, 0, 0, 1, 1
marktplaats_nl_png.rf.ae636b997119f835eabad804e60c5cee.jpg, 1, 1, 1, 1, 1, 1, 1, 1
deviantart_com_png.rf.ae70b1f00d3201d201907fe27117838e.jpg, 1, 0, 0, 0, 1, 0, 1, 1
oasis-open_org_png.rf.aea26c67fa17a21675d057d65841a77d.jpg, 1, 1, 1, 0, 1, 1, 1, 1
code_google_com_png.rf.aedbbe9acfa39b648d9686572b0fd366.jpg, 1, 0, 1, 0, 1, 0, 1, 1
newsweek_com_png.rf.af01363a51f0fd0e2e92449342e2abf2.jpg, 1, 1, 1, 0, 1, 1, 1, 1
ko-fi_com_png.rf.af0563ac9e9770c823993590b63dcf5d.jpg, 1, 1, 0, 0, 1, 0, 1, 1
ge_tt_png.rf.af805098aa68b02b7ec057570f7e6557.jpg, 1, 0, 1, 0, 1, 0, 1, 1
photos_google_com_png.rf.af4270a010cd5caeb6964cea1cb1613c.jpg, 1, 0, 1, 0, 1, 0, 0, 1
stocktwits_com_png.rf.af92e2a938417baf6ac5fef93bcd79bc.jpg, 0, 0, 1, 0, 1, 0, 1, 1
seroundtable_com_png.rf.aff011e9b3bca49c16369fb79e82fc84.jpg, 1, 1, 1, 1, 1, 0, 1, 1
adssettings_google_com_png.rf.akH5MXgkQGmXDQoT0wDt.jpg, 1, 0, 0, 0, 1, 0, 1, 1
expedia_com_png.rf.atDpKOWrLgiPQamG4Ido.jpg, 1, 1, 1, 1, 1, 0, 0, 1
store_google_com_png.rf.auh36gCABqkn9GexxucU.jpg, 1, 0, 0, 0, 1, 0, 1, 1
drive_google_com_png.rf.b02abbfab4b54e721d301974b6eeb3f0.jpg, 1, 1, 1, 0, 1, 0, 1, 1
liveinternet_ru_png.rf.b01accfad78910be5ff082c89d5196b3.jpg, 1, 1, 1, 0, 1, 1, 1, 1
labnol_org_png.rf.b0452f75eb6b07587ae8a784c60afa5f.jpg, 1, 0, 1, 0, 1, 0, 0, 1
handelsblatt_com_png.rf.b04c91052db5a5016a12802e710eeaad.jpg, 1, 1, 1, 1, 1, 0, 1, 1
nber_org_png.rf.b0GiizFIuE5B2rbzITrE.jpg, 0, 1, 1, 0, 1, 0, 1, 1
icann_org_png.rf.b0d315f1976f243580d9d7773a1cb8e4.jpg, 1, 1, 1, 0, 1, 0, 1, 1
dribbble_com_png.rf.b0fad224e3378bb9807303f9e78ef06d.jpg, 1, 0, 1, 0, 1, 0, 1, 1
buymeacoffee_com_png.rf.b14d19aca61c026c7f6d8636e872a67a.jpg, 1, 1, 1, 0, 1, 0, 0, 1
storify_com_png.rf.b18751162db23b436f99dce3bf17bdd6.jpg, 1, 0, 1, 0, 1, 0, 1, 1
9to5mac_com_png.rf.b280c437f46781de696d7057495c4bf9.jpg, 1, 0, 1, 1, 1, 0, 1, 1
cancerresearchuk_org_png.rf.b29165dbbde0da35f4a146c632c627f8.jpg, 1, 1, 1, 0, 1, 0, 1, 1
searchengineland_com_png.rf.b2d7949ca9b2e6715d01ccb0ad3a77ed.jpg, 1, 1, 1, 1, 1, 0, 1, 1
nbcnews_com_png.rf.b2f294b753be0cbf84a29c3ec6ae1fa6.jpg, 1, 0, 1, 0, 1, 0, 1, 1
simonandschuster_com_png.rf.b2fec3d7e97ffb7c6d9654eade5fb88b.jpg, 1, 0, 1, 0, 1, 0, 1, 1
web_whatsapp_com_png.rf.b303a5e3c945f5d17b79615e1d007c20.jpg, 1, 0, 1, 0, 1, 0, 1, 1
shutterstock_com_png.rf.b3186d2060685dcb93c53d93d4772f3c.jpg, 1, 1, 1, 0, 1, 0, 0, 1
mercadopago_com_png.rf.b3747c52d96941088359b4d9a36fa6b6.jpg, 1, 0, 1, 0, 1, 0, 0, 0
kickstarter_com_png.rf.b4569532f862d3cb68e502551a9cfd03.jpg, 1, 0, 1, 0, 1, 0, 1, 1
ncsl_org_png.rf.b4fad13f16632a2e0f2bc77d39bb4319.jpg, 1, 1, 1, 0, 1, 0, 1, 1
mirror_co_uk_png.rf.b5PIp8mh5PV5Cu2OqKcQ.jpg, 1, 0, 0, 1, 1, 0, 0, 1
freshbooks_com_png.rf.b5bf3c4d912ecd61dba7ac50f019a151.jpg, 1, 1, 1, 1, 1, 1, 1, 1
amazon_com_png.rf.b5e6a3538672ab905725d8a5ed9361da.jpg, 1, 1, 1, 1, 1, 0, 1, 1
